idx,sentence,label,fp32_pred,int8_pred,fp32_correct,int8_correct,flipped,fp32_logit_0,fp32_logit_1,int8_logit_0,int8_logit_1,fp32_margin,int8_margin,abs_logit0_diff,abs_logit1_diff
175,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . ",1,1,1,True,True,False,-1.6819572448730469,1.8317939043045044,-1.1028404235839844,1.2637135982513428,3.5137511491775513,2.366554021835327,0.5791168212890625,0.5680803060531616
176,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",0,0,1,True,False,True,0.09335044026374817,0.07846837490797043,0.03206354007124901,0.1386319398880005,0.01488206535577774,0.10656839981675148,0.06128690019249916,0.06016356498003006
177,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",0,0,0,True,True,False,1.5954041481018066,-1.4276436567306519,0.7044521570205688,-0.5608065128326416,3.0230478048324585,1.2652586698532104,0.8909519910812378,0.8668371438980103
178,it made me want to wrench my eyes out of my head and toss them at the screen . ,0,0,0,True,True,False,1.0897916555404663,-0.8825492262840271,0.6919822692871094,-0.5560405254364014,1.9723408818244934,1.2480227947235107,0.39780938625335693,0.32650870084762573
179,the film 's performances are thrilling . ,1,1,1,True,True,False,-2.3193888664245605,2.363278865814209,-2.161050796508789,2.264000415802002,4.6826677322387695,4.425051212310791,0.15833806991577148,0.09927845001220703
180,"unfortunately , it 's not silly fun unless you enjoy really bad movies . ",0,0,0,True,True,False,1.3046150207519531,-1.2717679738998413,1.193502426147461,-1.0362845659255981,2.5763829946517944,2.229786992073059,0.11111259460449219,0.23548340797424316
181,it 's a bad thing when a movie has about as much substance as its end credits blooper reel . ,0,0,0,True,True,False,2.0606510639190674,-1.9295517206192017,1.847202181816101,-1.667249083518982,3.990202784538269,3.514451265335083,0.2134488821029663,0.2623026371002197
182,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ",0,0,0,True,True,False,2.0496420860290527,-1.9862931966781616,1.4622609615325928,-1.308695673942566,4.035935282707214,2.7709566354751587,0.58738112449646,0.6775975227355957
183,"the lower your expectations , the more you 'll enjoy it . ",0,1,1,False,False,False,-1.0888428688049316,1.0835950374603271,-0.8482682108879089,0.7924034595489502,2.172437906265259,1.6406716704368591,0.2405746579170227,0.29119157791137695
184,"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . ",0,0,0,True,True,False,0.4458487927913666,-0.37087345123291016,0.9392672777175903,-0.795285165309906,0.8167222440242767,1.7345524430274963,0.49341848492622375,0.42441171407699585
185,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",1,1,1,True,True,False,-2.378676414489746,2.399730920791626,-2.199991226196289,2.2918310165405273,4.778407335281372,4.491822242736816,0.17868518829345703,0.10789990425109863
186,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ",1,1,0,True,False,True,-0.9271650910377502,1.0501691102981567,0.13977819681167603,-0.01365661434829235,1.977334201335907,0.15343481115996838,1.0669432878494263,1.063825724646449
187,` de niro ... is a veritable source of sincere passion that this hollywood contrivance orbits around . ' ,1,1,1,True,True,False,-1.5157142877578735,1.6575113534927368,-0.9990341663360596,1.0585060119628906,3.1732256412506104,2.05754017829895,0.516680121421814,0.5990053415298462
188,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ",0,0,0,True,True,False,1.6819186210632324,-1.5897787809371948,1.3685213327407837,-1.2275713682174683,3.2716974020004272,2.596092700958252,0.31339728832244873,0.36220741271972656
189,"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? ",0,0,0,True,True,False,1.210003137588501,-0.9943633079528809,0.7576693892478943,-0.5753117799758911,2.204366445541382,1.3329811692237854,0.4523337483406067,0.41905152797698975
190,"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ",0,0,0,True,True,False,0.5493916273117065,-0.46861788630485535,0.027402371168136597,0.007705477066338062,1.018009513616562,0.019696894101798534,0.52198925614357,0.4763233633711934
191,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . ,1,1,1,True,True,False,-1.0943394899368286,1.1102112531661987,-0.6739650964736938,0.6955729722976685,2.2045507431030273,1.3695380687713623,0.42037439346313477,0.4146382808685303
192,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ",1,0,1,False,True,True,0.1821429580450058,-0.10144075751304626,-0.049540258944034576,0.06746312975883484,0.28358371555805206,0.11700338870286942,0.23168321698904037,0.1689038872718811
193,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ",1,1,1,True,True,False,-0.5983143448829651,0.5949114561080933,-0.38603922724723816,0.4143241047859192,1.1932258009910583,0.8003633320331573,0.21227511763572693,0.18058735132217407
194,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . ",1,1,1,True,True,False,-0.01668761670589447,0.05998532846570015,0.019635194912552834,0.1336318701505661,0.07667294517159462,0.11399667523801327,0.036322811618447304,0.07364654168486595
195,my thoughts were focused on the characters . ,1,0,0,False,False,False,0.3339196443557739,-0.2034350037574768,0.19569842517375946,-0.013988816179335117,0.5373546481132507,0.20968724135309458,0.13822121918201447,0.1894461875781417
196,"so , too , is this comedy about mild culture clashing in today 's new delhi . ",1,1,1,True,True,False,-0.21255327761173248,0.24928875267505646,-0.3933202624320984,0.41046077013015747,0.46184203028678894,0.8037810325622559,0.1807669848203659,0.161172017455101
197,"for starters , the story is just too slim . ",0,0,0,True,True,False,2.1393916606903076,-2.0575661659240723,2.1068413257598877,-2.0667173862457275,4.19695782661438,4.173558712005615,0.03255033493041992,0.009151220321655273
198,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ",1,1,1,True,True,False,-2.3094544410705566,2.363982915878296,-1.968388319015503,2.0070245265960693,4.6734373569488525,3.9754128456115723,0.3410661220550537,0.35695838928222656
199,"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0,0,0,True,True,False,0.7959081530570984,-0.5987650752067566,0.4708253741264343,-0.3298075199127197,1.394673228263855,0.800632894039154,0.32508277893066406,0.26895755529403687
200,"the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . ",1,1,1,True,True,False,-0.7410793304443359,0.7321584224700928,-0.2299714833498001,0.2114296555519104,1.4732377529144287,0.4414011389017105,0.5111078470945358,0.5207287669181824
201,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . ",1,0,0,False,False,False,0.6638777256011963,-0.454378604888916,0.13745582103729248,-0.04491417482495308,1.1182563304901123,0.18236999586224556,0.5264219045639038,0.40946443006396294
202,"there ought to be a directing license , so that ed burns can have his revoked . ",0,0,0,True,True,False,1.3588353395462036,-1.2919195890426636,0.9330952763557434,-0.844327986240387,2.650754928588867,1.7774232625961304,0.4257400631904602,0.4475916028022766
203,bad . ,0,0,0,True,True,False,2.052675247192383,-1.9986733198165894,2.0007333755493164,-1.9421507120132446,4.051348567008972,3.942884087562561,0.051941871643066406,0.05652260780334473
204,"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",1,1,1,True,True,False,-1.4194883108139038,1.5570214986801147,-0.7044575214385986,0.7708612084388733,2.9765098094940186,1.475318729877472,0.7150307893753052,0.7861602902412415
205,falls neatly into the category of good stupid fun . ,1,0,0,False,False,False,1.3635655641555786,-1.066420316696167,1.4043469429016113,-1.1128937005996704,2.4299858808517456,2.5172406435012817,0.040781378746032715,0.04647338390350342
206,"an artful , intelligent film that stays within the confines of a well-established genre . ",1,1,1,True,True,False,-2.300283908843994,2.4099268913269043,-2.154123306274414,2.273709774017334,4.710210800170898,4.427833080291748,0.14616060256958008,0.1362171173095703
207,"smart , provocative and blisteringly funny . ",1,1,1,True,True,False,-2.4504992961883545,2.5975396633148193,-2.3303940296173096,2.4946846961975098,5.048038959503174,4.825078725814819,0.12010526657104492,0.10285496711730957
208,"and the lesson , in the end , is nothing new . ",0,0,0,True,True,False,1.9441386461257935,-1.9370068311691284,1.2727172374725342,-1.077735424041748,3.881145477294922,2.3504526615142822,0.6714214086532593,0.8592714071273804
209,"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ",0,0,0,True,True,False,1.8197351694107056,-1.7595356702804565,1.4404981136322021,-1.2960962057113647,3.579270839691162,2.736594319343567,0.3792370557785034,0.4634394645690918
210,"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",1,1,1,True,True,False,-1.4815208911895752,1.4899877309799194,-1.02335786819458,1.0225236415863037,2.9715086221694946,2.045881509780884,0.4581630229949951,0.4674640893936157
211,to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ,0,0,1,True,False,True,0.29665473103523254,-0.14330698549747467,-0.09946836531162262,0.1880895495414734,0.4399617165327072,0.287557914853096,0.39612309634685516,0.33139653503894806
212,"the entire movie is about a boring , sad man being boring and sad . ",0,0,0,True,True,False,1.9977242946624756,-1.9488950967788696,1.932843565940857,-1.8161511421203613,3.946619391441345,3.7489947080612183,0.06488072872161865,0.1327439546585083
213,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0,1,1,False,False,False,-0.32826367020606995,0.44338399171829224,-0.4089377820491791,0.46312496066093445,0.7716476619243622,0.8720627427101135,0.08067411184310913,0.019740968942642212
214,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ",0,0,0,True,True,False,1.6843148469924927,-1.555780291557312,0.9143975973129272,-0.797520101070404,3.2400951385498047,1.7119176983833313,0.7699172496795654,0.758260190486908
215,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",1,0,0,False,False,False,0.404916912317276,-0.4266151487827301,0.13248449563980103,-0.13895367085933685,0.8315320611000061,0.2714381664991379,0.272432416677475,0.28766147792339325
216,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,1,1,1,True,True,False,-1.2934075593948364,1.3549482822418213,-1.0109543800354004,1.0134042501449585,2.6483558416366577,2.024358630180359,0.28245317935943604,0.3415440320968628
217,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",0,0,0,True,True,False,1.5204904079437256,-1.3492909669876099,1.1447638273239136,-0.9919753074645996,2.8697813749313354,2.136739134788513,0.375726580619812,0.35731565952301025
218,"all that 's missing is the spontaneity , originality and delight . ",0,1,1,False,False,False,-0.893163800239563,0.9783148765563965,-0.6381085515022278,0.7521848082542419,1.8714786767959595,1.3902933597564697,0.2550552487373352,0.22613006830215454
219,"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ",1,1,1,True,True,False,-0.3106803596019745,0.43412554264068604,-0.18270431458950043,0.24736739695072174,0.7448059022426605,0.43007171154022217,0.12797604501247406,0.1867581456899643
220,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,1,1,0,True,False,True,-0.07364445924758911,0.16624537110328674,0.0849418044090271,0.009792393073439598,0.23988983035087585,0.0751494113355875,0.1585862636566162,0.15645297802984715
221,my reaction in a word : disappointment . ,0,0,0,True,True,False,2.0466341972351074,-1.9642722606658936,2.0091168880462646,-1.98193359375,4.010906457901001,3.9910504817962646,0.03751730918884277,0.017661333084106445
222,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",1,1,1,True,True,False,-1.4034733772277832,1.3953019380569458,-0.9756768941879272,0.9564008712768555,2.798775315284729,1.9320777654647827,0.42779648303985596,0.43890106678009033
223,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ",1,1,1,True,True,False,-1.9761422872543335,2.1039862632751465,-1.4205821752548218,1.531086802482605,4.08012855052948,2.9516689777374268,0.5555601119995117,0.5728994607925415
224,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ",1,1,1,True,True,False,-0.8304958939552307,0.8372896313667297,-0.32593607902526855,0.44694411754608154,1.6677855253219604,0.7728801965713501,0.5045598149299622,0.3903455138206482
225,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",1,1,1,True,True,False,-1.0011156797409058,1.0333659648895264,-0.9162272214889526,0.8832814693450928,2.034481644630432,1.7995086908340454,0.08488845825195312,0.1500844955444336
226,"of course , by more objective measurements it 's still quite bad . ",0,0,0,True,True,False,2.0451104640960693,-2.022102117538452,1.748250126838684,-1.6353952884674072,4.0672125816345215,3.3836454153060913,0.29686033725738525,0.3867068290710449
227,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",1,1,1,True,True,False,-2.273700714111328,2.3660888671875,-1.7624067068099976,1.788026213645935,4.639789581298828,3.5504329204559326,0.5112940073013306,0.5780626535415649
228,it provides an honest look at a community striving to anchor itself in new grounds . ,1,1,1,True,True,False,-2.070007801055908,2.115124464035034,-1.4662094116210938,1.4693934917449951,4.185132265090942,2.935602903366089,0.6037983894348145,0.6457309722900391
229,this movie seems to have been written using mad-libs . ,0,0,0,True,True,False,1.8541253805160522,-1.7155601978302002,1.104948878288269,-0.889286994934082,3.5696855783462524,1.994235873222351,0.7491765022277832,0.8262732028961182
230,reign of fire looks as if it was made without much thought -- and is best watched that way . ,1,1,1,True,True,False,-0.02673986367881298,0.04364170506596565,-0.05815175920724869,0.16820409893989563,0.07038156874477863,0.22635585814714432,0.03141189552843571,0.12456239387392998
231,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",1,1,1,True,True,False,-1.8645645380020142,1.9387778043746948,-0.8605366945266724,0.9333639144897461,3.803342342376709,1.7939006090164185,1.0040278434753418,1.0054138898849487
232,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0,0,0,True,True,False,1.7613581418991089,-1.6579617261886597,0.8806133270263672,-0.7137758731842041,3.4193198680877686,1.5943892002105713,0.8807448148727417,0.9441858530044556
233,i 'd have to say the star and director are the big problems here . ,0,0,0,True,True,False,1.54167640209198,-1.3232494592666626,1.0780105590820312,-0.8717876672744751,2.8649258613586426,1.9497982263565063,0.46366584300994873,0.4514617919921875
234,affleck and jackson are good sparring partners . ,1,1,1,True,True,False,-1.959297776222229,1.9590774774551392,-1.911184549331665,2.0060198307037354,3.918375253677368,3.9172043800354004,0.048113226890563965,0.04694235324859619
235,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",1,1,1,True,True,False,-0.4111757278442383,0.43600723147392273,-0.10553669929504395,0.19552373886108398,0.847182959318161,0.30106043815612793,0.30563902854919434,0.24048349261283875
236,not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,1,1,0,True,False,True,-0.2403184026479721,0.2190660536289215,0.10036695748567581,-0.08488653600215912,0.4593844562768936,0.18525349348783493,0.3406853601336479,0.3039525896310806
237,a by-the-numbers effort that wo n't do much to enhance the franchise . ,0,0,0,True,True,False,1.2572544813156128,-1.087291955947876,0.9707614779472351,-0.7430410385131836,2.3445464372634888,1.7138025164604187,0.2864930033683777,0.3442509174346924
238,"an occasionally funny , but overall limp , fish-out-of-water story . ",0,1,0,False,True,True,-0.19741448760032654,0.3241688907146454,0.8183430433273315,-0.5912290811538696,0.5215833783149719,1.4095721244812012,1.015757530927658,0.915397971868515
239,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,1,1,1,True,True,False,-2.172318935394287,2.19751238822937,-1.834520936012268,1.7972644567489624,4.369831323623657,3.6317853927612305,0.33779799938201904,0.4002479314804077
240,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",1,1,1,True,True,False,-2.0347208976745605,2.0689916610717773,-1.3900264501571655,1.3821338415145874,4.103712558746338,2.772160291671753,0.644694447517395,0.6868578195571899
241,it appears that something has been lost in the translation to the screen . ,0,0,0,True,True,False,1.684493064880371,-1.6093603372573853,1.2877072095870972,-1.2033675909042358,3.2938534021377563,2.491074800491333,0.3967858552932739,0.4059927463531494
242,it all feels like a monty python sketch gone horribly wrong . ,0,0,0,True,True,False,2.0970799922943115,-2.052691698074341,2.026125431060791,-1.9389485120773315,4.149771690368652,3.9650739431381226,0.07095456123352051,0.11374318599700928
243,the film tunes into a grief that could lead a man across centuries . ,1,0,0,False,False,False,0.27873843908309937,-0.14431774616241455,0.6875191330909729,-0.4367581009864807,0.4230561852455139,1.1242772340774536,0.40878069400787354,0.29244035482406616
244,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",1,1,1,True,True,False,-2.0856611728668213,2.1599326133728027,-1.8831926584243774,1.973325490951538,4.245593786239624,3.8565181493759155,0.20246851444244385,0.18660712242126465
245,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,1,1,1,True,True,False,-1.5159887075424194,1.55653977394104,-1.1144688129425049,1.1708040237426758,3.0725284814834595,2.2852728366851807,0.40151989459991455,0.38573575019836426
246,it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ,1,1,1,True,True,False,-0.6877340078353882,0.6353957653045654,-0.6440103054046631,0.6494337916374207,1.3231297731399536,1.2934440970420837,0.0437237024307251,0.014038026332855225
247,"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0,0,0,True,True,False,1.8621453046798706,-1.7562659978866577,0.9555806517601013,-0.7108033299446106,3.6184113025665283,1.666383981704712,0.9065646529197693,1.0454626679420471
248,"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",1,0,0,False,False,False,0.42226386070251465,-0.36398613452911377,0.5436732769012451,-0.47712913155555725,0.7862499952316284,1.0208024084568024,0.12140941619873047,0.11314299702644348
249,huston nails both the glad-handing and the choking sense of hollow despair . ,1,0,0,False,False,False,1.5209643840789795,-1.2811415195465088,1.6841620206832886,-1.4384208917617798,2.8021059036254883,3.1225829124450684,0.16319763660430908,0.157279372215271
250,one of the more intelligent children 's movies to hit theaters this year . ,1,1,1,True,True,False,-1.6557961702346802,1.6661889553070068,-1.3899486064910889,1.4299606084823608,3.321985125541687,2.8199092149734497,0.2658475637435913,0.236228346824646
251,the film tries too hard to be funny and tries too hard to be hip . ,0,0,0,True,True,False,2.0505754947662354,-1.9667317867279053,1.6360578536987305,-1.4607148170471191,4.017307281494141,3.0967726707458496,0.4145176410675049,0.5060169696807861
252,blanchett 's performance confirms her power once again . ,1,1,1,True,True,False,-1.7753772735595703,1.8338497877120972,-1.4329558610916138,1.5712053775787354,3.6092270612716675,3.004161238670349,0.34242141246795654,0.2626444101333618
253,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . ",0,1,1,False,False,False,-0.184303417801857,0.330802857875824,-0.09998571127653122,0.20497280359268188,0.515106275677681,0.3049585148692131,0.08431770652532578,0.1258300542831421
254,attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ,0,0,0,True,True,False,1.564677357673645,-1.442468285560608,1.2957619428634644,-1.1589078903198242,3.007145643234253,2.4546698331832886,0.26891541481018066,0.2835603952407837
255,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ,0,0,0,True,True,False,0.9949186444282532,-0.9872000217437744,0.9342777729034424,-0.8817405700683594,1.9821186661720276,1.8160183429718018,0.06064087152481079,0.10545945167541504
256,rarely has so much money delivered so little entertainment . ,0,0,0,True,True,False,2.0436909198760986,-2.0735630989074707,1.8588824272155762,-1.8617334365844727,4.117254018783569,3.720615863800049,0.18480849266052246,0.21182966232299805
257,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,0,0,0,True,True,False,1.5233467817306519,-1.3851205110549927,1.119873046875,-0.9429176449775696,2.9084672927856445,2.0627906918525696,0.40347373485565186,0.4422028660774231
258,`` the time machine '' is a movie that has no interest in itself . ,0,0,0,True,True,False,2.086526870727539,-2.075963020324707,1.8691787719726562,-1.7829580307006836,4.162489891052246,3.65213680267334,0.2173480987548828,0.29300498962402344
259,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ,1,1,1,True,True,False,-1.736498236656189,1.8548139333724976,-1.187868356704712,1.2505013942718506,3.5913121700286865,2.4383697509765625,0.548629879951477,0.604312539100647
260,"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ",0,0,0,True,True,False,1.3855005502700806,-1.2022501230239868,0.8592271208763123,-0.6514849662780762,2.5877506732940674,1.5107120871543884,0.5262734293937683,0.5507651567459106
261,"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",1,1,1,True,True,False,-1.9721838235855103,1.9756700992584229,-1.7426512241363525,1.819875955581665,3.947853922843933,3.5625271797180176,0.22953259944915771,0.1557941436767578
262,"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0,0,0,True,True,False,1.6315518617630005,-1.5088672637939453,1.164288878440857,-0.9179602861404419,3.140419125556946,2.082249164581299,0.46726298332214355,0.5909069776535034
263,"chilling , well-acted , and finely directed : david jacobson 's dahmer . ",1,1,1,True,True,False,-2.3280398845672607,2.364071846008301,-2.008718252182007,1.9851199388504028,4.6921117305755615,3.9938381910324097,0.3193216323852539,0.37895190715789795
264,"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ",0,0,0,True,True,False,0.9702643156051636,-0.7319722175598145,1.0357335805892944,-0.757172167301178,1.702236533164978,1.7929057478904724,0.06546926498413086,0.025199949741363525
265,"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",0,0,0,True,True,False,0.39745527505874634,-0.2777494192123413,0.5913296937942505,-0.442285418510437,0.6752046942710876,1.0336151123046875,0.19387441873550415,0.1645359992980957
266,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",1,0,0,False,False,False,0.8418018221855164,-0.7407959699630737,0.5438456535339355,-0.4035976529121399,1.58259779214859,0.9474433064460754,0.2979561686515808,0.33719831705093384
267,"it 's played in the most straight-faced fashion , with little humor to lighten things up . ",0,0,0,True,True,False,1.7690602540969849,-1.7316888570785522,1.5416938066482544,-1.451465129852295,3.500749111175537,2.9931589365005493,0.22736644744873047,0.2802237272262573
268,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ,0,0,0,True,True,False,1.8669813871383667,-1.80427086353302,1.7275395393371582,-1.593322515487671,3.6712522506713867,3.320862054824829,0.1394418478012085,0.21094834804534912
269,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0,0,0,True,True,False,1.192189335823059,-1.0571736097335815,0.5341632962226868,-0.3581509292125702,2.2493629455566406,0.892314225435257,0.6580260396003723,0.6990226805210114
270,dense with characters and contains some thrilling moments . ,1,1,1,True,True,False,-2.390333652496338,2.5376083850860596,-2.262706756591797,2.4315223693847656,4.9279420375823975,4.6942291259765625,0.12762689590454102,0.10608601570129395
271,as unseemly as its title suggests . ,1,0,0,False,False,False,1.242453694343567,-1.0860679149627686,0.8860220909118652,-0.6681420803070068,2.3285216093063354,1.554164171218872,0.35643160343170166,0.4179258346557617
272,it 's like watching a nightmare made flesh . ,0,0,0,True,True,False,1.7634873390197754,-1.6294050216674805,1.508790135383606,-1.3932859897613525,3.392892360687256,2.9020761251449585,0.25469720363616943,0.23611903190612793
273,"minority report is exactly what the title indicates , a report . ",1,0,0,False,False,False,1.3161075115203857,-1.1093345880508423,1.103398084640503,-0.850146472454071,2.425442099571228,1.953544557094574,0.2127094268798828,0.25918811559677124
274,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0,1,1,False,False,False,-0.15154537558555603,0.1509266048669815,0.008144257590174675,0.05911319702863693,0.30247198045253754,0.05096893943846226,0.1596896331757307,0.09181340783834457
275,"an entertaining , colorful , action-filled crime story with an intimate heart . ",1,1,1,True,True,False,-2.4552993774414062,2.5748636722564697,-2.3847808837890625,2.503448963165283,5.030163049697876,4.888229846954346,0.07051849365234375,0.07141470909118652
276,"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ",1,1,1,True,True,False,-0.8662975430488586,1.0420851707458496,-0.9377767443656921,1.0693949460983276,1.9083827137947083,2.0071716904640198,0.0714792013168335,0.027309775352478027
277,"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",1,1,1,True,True,False,-1.935164451599121,2.0266871452331543,-1.591823697090149,1.633514165878296,3.9618515968322754,3.225337862968445,0.34334075450897217,0.3931729793548584
278,basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ,0,0,0,True,True,False,1.527441382408142,-1.3100329637527466,1.142298698425293,-0.9127967357635498,2.8374743461608887,2.0550954341888428,0.3851426839828491,0.3972362279891968
279,... with `` the bourne identity '' we return to the more traditional action genre . ,1,1,1,True,True,False,-0.4683944284915924,0.5253751277923584,-0.4385823905467987,0.5015829801559448,0.9937695562839508,0.9401653707027435,0.0298120379447937,0.023792147636413574
280,"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",1,1,1,True,True,False,-2.1369636058807373,2.2171075344085693,-1.2757164239883423,1.2416948080062866,4.354071140289307,2.517411231994629,0.861247181892395,0.9754127264022827
281,chokes on its own depiction of upper-crust decorum . ,0,0,0,True,True,False,1.7911194562911987,-1.6700146198272705,1.239042043685913,-1.070793867111206,3.4611340761184692,2.309835910797119,0.5520774126052856,0.5992207527160645
282,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer ",1,0,0,False,False,False,0.18605497479438782,-0.1641804426908493,0.15133805572986603,-0.035505421459674835,0.3502354174852371,0.18684347718954086,0.03471691906452179,0.12867502123117447
283,a rewarding work of art for only the most patient and challenge-hungry moviegoers . ,1,1,1,True,True,False,-1.9676228761672974,2.1778576374053955,-2.0000858306884766,2.1842644214630127,4.145480513572693,4.184350252151489,0.0324629545211792,0.0064067840576171875
284,directed in a paint-by-numbers manner . ,0,1,1,False,False,False,-0.06318748742341995,0.12008794397115707,-0.020731087774038315,0.14819136261940002,0.18327543139457703,0.16892245039343834,0.04245639964938164,0.02810341864824295
285,k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ,0,0,0,True,True,False,1.243021011352539,-1.1989977359771729,1.3834325075149536,-1.298419713973999,2.442018747329712,2.6818522214889526,0.14041149616241455,0.09942197799682617
286,"at its best , queen is campy fun like the vincent price horror classics of the '60s . ",1,1,1,True,True,False,-1.9297072887420654,1.9942622184753418,-1.1103276014328003,1.0914040803909302,3.9239695072174072,2.2017316818237305,0.8193796873092651,0.9028581380844116
